Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2012-08-22,85.0,54.0,70.0,-1.0,52.0,60.0,0.0,5.0,506.0,1843.0,0.0,0.0,0.0,29.35,30.07,5.5,19.0,5.8
2012-08-23,92.0,64.0,78.0,7.0,56.0,64.0,0.0,13.0,508.0,1842.0,0.0,0.0,0.03,29.33,30.04,7.6,18.0,8.1
2012-08-24,94.0,64.0,79.0,8.0,57.0,66.0,0.0,14.0,509.0,1840.0,0.0,0.0,0.0,29.28,29.99,8.2,19.0,8.8
2012-08-25,93.0,66.0,80.0,10.0,57.0,66.0,0.0,15.0,510.0,1839.0,0.0,0.0,0.0,29.29,30.01,7.4,18.0,7.9
2012-08-26,79.0,66.0,73.0,3.0,67.0,68.0,0.0,8.0,511.0,1837.0,0.0,0.0,0.57,29.29,30.01,6.1,18.0,7.1
2012-08-27,88.0,66.0,77.0,7.0,61.0,67.0,0.0,12.0,512.0,1835.0,0.0,0.0,0.0,29.33,30.03,4.6,1.0,6.0
2012-08-28,86.0,63.0,75.0,5.0,61.0,65.0,0.0,10.0,513.0,1834.0,0.0,0.0,0.0,29.37,30.08,3.6,7.0,5.2
2012-08-29,84.0,65.0,75.0,5.0,59.0,65.0,0.0,10.0,514.0,1832.0,0.0,0.0,0.0,29.33,30.05,4.8,13.0,5.8
2012-08-30,90.0,64.0,77.0,7.0,59.0,66.0,0.0,12.0,515.0,1831.0,0.0,0.0,0.0,29.28,29.99,10.2,20.0,10.5
2012-08-31,92.0,71.0,82.0,13.0,64.0,70.0,0.0,17.0,516.0,1829.0,0.0,0.0,0.0,29.32,30.02,4.9,24.0,10.4
2012-09-01,75.0,71.0,73.0,5.0,66.0,69.0,0.0,8.0,517.0,1827.0,0.0,0.0,0.0,29.29,30.01,12.1,5.0,11.9
2012-09-02,82.0,73.0,78.0,10.0,69.0,71.0,0.0,13.0,518.0,1826.0,0.0,0.0,0.0,29.19,29.91,10.4,6.0,10.7
2012-09-03,88.0,71.0,80.0,12.0,70.0,73.0,0.0,15.0,519.0,1824.0,0.0,0.0,0.0,29.17,0.0,4.6,6.0,4.4
2012-09-04,90.0,66.0,78.0,10.0,69.0,72.0,0.0,13.0,520.0,1822.0,0.0,0.0,0.64,29.13,29.86,2.8,7.0,8.6
2012-09-05,86.0,63.0,75.0,8.0,64.0,68.0,0.0,10.0,521.0,1821.0,0.0,0.0,0.16,29.11,29.8,3.3,23.0,7.1
2012-09-06,86.0,68.0,77.0,10.0,61.0,67.0,0.0,12.0,522.0,1819.0,0.0,0.0,0.0,29.18,29.89,3.2,34.0,6.6
2012-09-07,78.0,59.0,69.0,2.0,60.0,64.0,0.0,4.0,523.0,1817.0,0.0,0.0,0.06,29.11,29.82,4.7,34.0,9.6
2012-09-08,73.0,54.0,64.0,-2.0,50.0,56.0,1.0,0.0,524.0,1815.0,0.0,0.0,0.28,29.14,29.86,9.5,31.0,11.6
2012-09-09,72.0,55.0,64.0,-2.0,51.0,56.0,1.0,0.0,525.0,1814.0,0.0,0.0,0.0,29.35,30.04,8.1,35.0,9.4
2012-09-10,75.0,52.0,64.0,-2.0,50.0,56.0,1.0,0.0,526.0,1812.0,0.0,0.0,0.0,29.42,30.14,5.9,19.0,6.5
2012-09-11,83.0,52.0,68.0,3.0,53.0,60.0,0.0,3.0,527.0,1810.0,0.0,0.0,0.0,29.38,30.1,11.1,20.0,11.5
2012-09-12,86.0,63.0,75.0,10.0,56.0,63.0,0.0,10.0,528.0,1809.0,0.0,0.0,0.0,29.4,30.11,10.0,21.0,10.3
2012-09-13,71.0,54.0,63.0,-2.0,53.0,57.0,2.0,0.0,529.0,1807.0,0.0,0.0,0.19,29.54,30.25,8.7,36.0,10.0
2012-09-14,76.0,51.0,64.0,0.0,46.0,54.0,1.0,0.0,530.0,1805.0,0.0,0.0,0.0,29.57,30.29,6.6,30.0,7.7
2012-09-15,79.0,50.0,65.0,1.0,46.0,55.0,0.0,0.0,531.0,1803.0,0.0,0.0,0.0,29.47,30.21,1.7,17.0,4.0
2012-09-16,77.0,49.0,63.0,-1.0,47.0,55.0,2.0,0.0,532.0,1760.0,0.0,0.0,0.0,29.3,30.04,4.7,22.0,5.0
2012-09-17,78.0,55.0,67.0,3.0,56.0,59.0,0.0,2.0,533.0,1758.0,0.0,0.0,0.26,29.1,29.84,4.8,26.0,9.0
2012-09-18,63.0,47.0,55.0,-9.0,39.0,47.0,10.0,0.0,535.0,1756.0,0.0,0.0,0.0,29.21,29.92,11.8,33.0,12.2
2012-09-19,73.0,41.0,57.0,-6.0,40.0,50.0,8.0,0.0,536.0,1755.0,0.0,0.0,0.0,29.19,29.93,15.9,20.0,16.1
2012-09-20,72.0,51.0,62.0,0.0,39.0,50.0,3.0,0.0,537.0,1753.0,0.0,0.0,0.0,29.16,29.89,8.4,28.0,8.9
2012-09-21,60.0,48.0,54.0,-8.0,46.0,50.0,11.0,0.0,538.0,1751.0,0.0,0.0,0.15,29.13,29.86,1.9,29.0,6.6
2012-09-22,59.0,44.0,52.0,-10.0,41.0,46.0,13.0,0.0,539.0,1749.0,0.0,0.0,0.02,29.29,29.99,10.3,29.0,11.0
2012-09-23,61.0,40.0,51.0,-10.0,35.0,43.0,14.0,0.0,540.0,1748.0,0.0,0.0,0.0,29.49,30.21,6.2,30.0,6.6
2012-09-24,70.0,37.0,54.0,-7.0,34.0,46.0,11.0,0.0,541.0,1746.0,0.0,0.0,0.0,29.28,30.05,11.3,23.0,11.5
2012-09-25,77.0,49.0,63.0,2.0,52.0,57.0,2.0,0.0,542.0,1744.0,0.0,0.0,0.0,29.13,29.86,8.6,21.0,9.1
2012-09-26,68.0,53.0,61.0,1.0,50.0,54.0,4.0,0.0,543.0,1742.0,0.0,0.0,0.0,29.34,30.03,9.4,3.0,9.8
2012-09-27,65.0,46.0,56.0,-4.0,46.0,51.0,9.0,0.0,544.0,1741.0,0.0,0.0,0.0,29.44,30.16,8.3,36.0,9.0
2012-09-28,67.0,50.0,59.0,0.0,48.0,52.0,6.0,0.0,545.0,1739.0,0.0,0.0,0.0,29.4,30.13,7.5,1.0,8.9
2012-09-29,79.0,48.0,64.0,5.0,46.0,53.0,1.0,0.0,546.0,1737.0,0.0,0.0,0.0,29.29,30.03,2.4,34.0,5.9
2012-09-30,66.0,50.0,58.0,-1.0,46.0,51.0,7.0,0.0,547.0,1735.0,0.0,0.0,0.0,29.23,29.96,7.2,3.0,8.1
2012-10-01,66.0,47.0,57.0,-1.0,46.0,52.0,8.0,0.0,548.0,1734.0,0.0,0.0,0.0,29.13,29.87,3.8,6.0,4.8
2012-10-02,69.0,53.0,61.0,3.0,50.0,55.0,4.0,0.0,549.0,1732.0,0.0,0.0,0.0,29.15,29.86,9.6,3.0,9.9
2012-10-03,63.0,59.0,61.0,4.0,59.0,60.0,4.0,0.0,550.0,1730.0,0.0,0.0,0.26,29.23,29.94,2.8,22.0,4.8
2012-10-04,77.0,48.0,63.0,6.0,52.0,56.0,2.0,0.0,552.0,1729.0,0.0,0.0,0.12,29.31,30.02,10.1,24.0,11.7
2012-10-05,50.0,39.0,45.0,-12.0,31.0,40.0,20.0,0.0,553.0,1727.0,0.0,0.0,0.0,29.36,30.09,8.4,28.0,8.9
2012-10-06,50.0,34.0,42.0,-14.0,28.0,37.0,23.0,0.0,554.0,1725.0,0.0,0.0,0.0,29.41,30.13,9.5,30.0,9.8
2012-10-07,51.0,36.0,44.0,-12.0,24.0,36.0,21.0,0.0,555.0,1724.0,0.0,0.0,0.0,29.41,30.14,6.1,28.0,7.6
2012-10-08,60.0,32.0,46.0,-10.0,29.0,40.0,19.0,0.0,556.0,1722.0,0.0,0.0,0.0,29.32,30.07,13.9,20.0,13.8
2012-10-09,65.0,42.0,54.0,-1.0,38.0,45.0,11.0,0.0,557.0,1720.0,0.0,0.0,0.17,29.15,29.9,13.1,22.0,16.7
2012-10-10,51.0,35.0,43.0,-12.0,31.0,38.0,22.0,0.0,558.0,1719.0,0.0,0.0,0.0,29.36,30.08,12.1,28.0,12.7
2012-10-11,67.0,35.0,51.0,-3.0,35.0,44.0,14.0,0.0,559.0,1717.0,0.0,0.0,0.02,29.4,30.11,9.0,23.0,15.0
2012-10-12,53.0,37.0,45.0,-9.0,32.0,40.0,20.0,0.0,600.0,1715.0,0.0,0.0,0.0,29.61,30.35,6.1,7.0,10.6
2012-10-13,67.0,44.0,56.0,3.0,52.0,54.0,9.0,0.0,602.0,1714.0,0.0,0.0,0.21,29.18,29.95,11.9,20.0,12.6
2012-10-14,71.0,48.0,60.0,7.0,55.0,57.0,5.0,0.0,603.0,1712.0,0.0,0.0,0.77,28.89,29.62,10.8,24.0,15.6
2012-10-15,60.0,41.0,51.0,-2.0,41.0,46.0,14.0,0.0,604.0,1711.0,0.0,0.0,0.0,29.21,29.89,5.4,32.0,9.0
2012-10-16,70.0,40.0,55.0,3.0,45.0,51.0,10.0,0.0,605.0,1709.0,0.0,0.0,0.0,28.97,29.72,14.0,18.0,14.4
2012-10-17,68.0,54.0,61.0,9.0,52.0,56.0,4.0,0.0,606.0,1707.0,0.0,0.0,0.51,28.71,29.45,15.6,19.0,17.7
2012-10-18,54.0,45.0,50.0,-1.0,41.0,45.0,15.0,0.0,607.0,1706.0,0.0,0.0,0.07,28.71,29.43,13.7,22.0,15.1
2012-10-19,52.0,43.0,48.0,-3.0,43.0,45.0,17.0,0.0,608.0,1704.0,0.0,0.0,0.02,28.81,29.51,4.2,26.0,7.0
2012-10-20,59.0,39.0,49.0,-1.0,40.0,44.0,16.0,0.0,610.0,1703.0,0.0,0.0,0.0,29.1,29.8,6.9,27.0,7.2
2012-10-21,68.0,37.0,53.0,3.0,45.0,49.0,12.0,0.0,611.0,1701.0,0.0,0.0,0.0,29.25,29.97,6.2,16.0,6.5
2012-10-22,65.0,49.0,57.0,7.0,56.0,57.0,8.0,0.0,612.0,1660.0,0.0,0.0,0.81,29.18,29.92,4.0,20.0,6.5
2012-10-23,70.0,57.0,64.0,15.0,60.0,61.0,1.0,0.0,613.0,1658.0,0.0,0.0,0.06,29.18,29.9,4.4,16.0,7.0
2012-10-24,78.0,58.0,68.0,19.0,62.0,65.0,0.0,3.0,614.0,1657.0,0.0,0.0,0.0,29.15,29.88,11.5,19.0,11.2
2012-10-25,75.0,45.0,60.0,12.0,56.0,59.0,5.0,0.0,616.0,1656.0,0.0,0.0,0.13,29.11,29.81,11.8,22.0,17.6
2012-10-26,51.0,37.0,44.0,-4.0,30.0,39.0,21.0,0.0,617.0,1654.0,0.0,0.0,0.0,29.54,30.25,8.9,34.0,9.7
2012-10-27,48.0,34.0,41.0,-7.0,27.0,36.0,24.0,0.0,618.0,1653.0,0.0,0.0,0.0,29.54,30.28,9.6,36.0,10.5
2012-10-28,49.0,38.0,44.0,-3.0,30.0,38.0,21.0,0.0,619.0,1651.0,0.0,0.0,0.0,29.52,30.27,12.8,1.0,13.6
2012-10-29,51.0,36.0,44.0,-3.0,30.0,38.0,21.0,0.0,620.0,1650.0,0.0,0.0,0.0,29.43,30.2,14.3,36.0,15.0
2012-10-30,48.0,39.0,44.0,-2.0,26.0,36.0,21.0,0.0,622.0,1649.0,0.0,0.0,0.0,29.08,29.85,19.4,35.0,18.5
2012-10-31,50.0,34.0,42.0,-4.0,26.0,35.0,23.0,0.0,623.0,1647.0,0.0,0.0,0.0,29.09,29.83,13.5,33.0,13.8
2013-05-01,84.0,56.0,70.0,17.0,54.0,62.0,0.0,5.0,448.0,1849.0,0.0,0.0,0.0,29.36,30.06,8.0,18.0,9.7
2013-05-02,55.0,42.0,49.0,-5.0,41.0,45.0,16.0,0.0,447.0,1850.0,0.0,0.0,0.11,29.44,30.17,15.2,3.0,15.4
2013-05-03,48.0,40.0,44.0,-10.0,42.0,43.0,21.0,0.0,446.0,1851.0,0.0,0.0,0.05,29.28,30.03,11.2,4.0,11.5
2013-05-04,71.0,48.0,60.0,6.0,45.0,51.0,5.0,0.0,444.0,1852.0,0.0,0.0,0.02,29.26,29.99,6.1,6.0,7.0
2013-05-05,69.0,48.0,59.0,4.0,43.0,50.0,6.0,0.0,443.0,1853.0,0.0,0.0,0.0,29.28,30.0,8.8,3.0,9.3
2013-05-06,71.0,50.0,61.0,6.0,39.0,49.0,4.0,0.0,442.0,1855.0,0.0,0.0,0.0,29.28,30.0,7.5,3.0,8.0
2013-05-07,75.0,48.0,62.0,7.0,41.0,52.0,3.0,0.0,441.0,1856.0,0.0,0.0,0.0,29.28,30.0,4.7,5.0,5.8
2013-05-08,79.0,48.0,64.0,8.0,43.0,54.0,1.0,0.0,439.0,1857.0,0.0,0.0,0.0,29.26,29.98,3.7,7.0,5.1
2013-05-09,75.0,46.0,61.0,5.0,50.0,54.0,4.0,0.0,438.0,1858.0,0.0,0.0,0.32,29.15,29.9,1.0,9.0,5.8
2013-05-10,47.0,44.0,46.0,-10.0,43.0,45.0,19.0,0.0,437.0,1859.0,0.0,0.0,0.13,29.18,29.91,9.4,36.0,10.0
2013-05-11,60.0,43.0,52.0,-5.0,37.0,45.0,13.0,0.0,436.0,1860.0,0.0,0.0,0.0,29.21,29.92,10.1,30.0,12.7
2013-05-12,55.0,37.0,46.0,-11.0,29.0,39.0,19.0,0.0,435.0,1901.0,0.0,0.0,0.0,29.35,30.08,7.8,32.0,11.2
2013-05-13,64.0,36.0,50.0,-8.0,32.0,43.0,15.0,0.0,434.0,1902.0,0.0,0.0,0.0,29.34,30.09,2.5,9.0,5.9
2013-05-14,91.0,50.0,71.0,13.0,49.0,59.0,0.0,6.0,433.0,1903.0,0.0,0.0,0.0,28.98,29.75,8.4,22.0,11.7
2013-05-15,84.0,60.0,72.0,14.0,49.0,59.0,0.0,7.0,432.0,1904.0,0.0,0.0,0.0,29.07,29.77,3.2,28.0,8.4
2013-05-16,83.0,53.0,68.0,9.0,46.0,56.0,0.0,3.0,431.0,1905.0,0.0,0.0,0.0,29.2,29.89,4.1,7.0,5.0
2013-05-17,70.0,55.0,63.0,4.0,46.0,53.0,2.0,0.0,430.0,1906.0,0.0,0.0,0.0,29.29,30.0,6.1,4.0,6.8
2013-05-18,80.0,56.0,68.0,8.0,56.0,61.0,0.0,3.0,429.0,1907.0,0.0,0.0,0.0,29.26,29.99,5.3,12.0,6.5
2013-05-19,86.0,58.0,72.0,12.0,61.0,66.0,0.0,7.0,428.0,1908.0,0.0,0.0,0.0,29.12,29.85,6.2,14.0,7.6
2013-05-20,89.0,65.0,77.0,16.0,60.0,67.0,0.0,12.0,427.0,1909.0,0.0,0.0,1.09,29.03,29.73,12.6,22.0,13.7
2013-05-21,81.0,64.0,73.0,12.0,63.0,66.0,0.0,8.0,426.0,1910.0,0.0,0.0,0.56,28.96,29.67,11.2,20.0,12.1
2013-05-22,73.0,52.0,63.0,2.0,60.0,63.0,2.0,0.0,425.0,1911.0,0.0,0.0,1.35,28.97,29.66,4.5,25.0,7.4
2013-05-23,54.0,42.0,48.0,-13.0,43.0,46.0,17.0,0.0,425.0,1912.0,0.0,0.0,0.06,29.38,30.05,14.5,2.0,14.8
2013-05-24,57.0,41.0,49.0,-13.0,34.0,42.0,16.0,0.0,424.0,1913.0,0.0,0.0,0.0,29.62,30.35,7.5,4.0,8.1
2013-05-25,57.0,44.0,51.0,-11.0,37.0,44.0,14.0,0.0,423.0,1914.0,0.0,0.0,0.0,29.59,30.34,4.7,5.0,5.1
2013-05-26,68.0,44.0,56.0,-6.0,44.0,50.0,9.0,0.0,422.0,1915.0,0.0,0.0,0.02,29.47,30.22,5.5,9.0,7.4
2013-05-27,62.0,53.0,58.0,-4.0,53.0,55.0,7.0,0.0,422.0,1916.0,0.0,0.0,0.23,29.21,29.97,8.5,9.0,9.1
2013-05-28,76.0,56.0,66.0,3.0,64.0,66.0,0.0,1.0,421.0,1916.0,0.0,0.0,0.2,29.06,29.78,8.7,21.0,10.2
2013-05-29,84.0,64.0,74.0,10.0,64.0,67.0,0.0,9.0,421.0,1917.0,0.0,0.0,0.01,29.16,29.88,7.3,20.0,8.7
2013-05-30,83.0,64.0,74.0,10.0,66.0,69.0,0.0,9.0,420.0,1918.0,0.0,0.0,0.51,29.13,29.85,13.4,19.0,14.6
2013-05-31,77.0,64.0,71.0,7.0,65.0,67.0,0.0,6.0,420.0,1919.0,0.0,0.0,0.3,29.05,29.79,11.7,20.0,12.1
2013-06-01,76.0,63.0,70.0,6.0,62.0,64.0,0.0,5.0,419.0,1920.0,0.0,0.0,0.56,28.98,29.69,13.1,22.0,13.0
2013-06-02,63.0,43.0,53.0,-11.0,50.0,51.0,12.0,0.0,419.0,1920.0,0.0,0.0,0.01,29.24,29.93,1.8,5.0,6.2
2013-06-03,68.0,43.0,56.0,-8.0,43.0,50.0,9.0,0.0,418.0,1921.0,0.0,0.0,0.0,29.34,30.06,3.7,12.0,4.8
2013-06-04,72.0,50.0,61.0,-3.0,45.0,52.0,4.0,0.0,418.0,1922.0,0.0,0.0,0.0,29.39,30.11,5.3,7.0,6.1
2013-06-05,73.0,54.0,64.0,-1.0,49.0,54.0,1.0,0.0,417.0,1923.0,0.0,0.0,0.01,29.24,30.0,6.8,5.0,8.2
2013-06-06,64.0,52.0,58.0,-8.0,50.0,53.0,7.0,0.0,417.0,1923.0,0.0,0.0,0.15,29.18,29.91,8.9,3.0,9.1
2013-06-07,68.0,52.0,60.0,-6.0,45.0,52.0,5.0,0.0,417.0,1924.0,0.0,0.0,0.0,29.2,29.92,9.5,3.0,9.9
2013-06-08,74.0,49.0,62.0,-4.0,43.0,53.0,3.0,0.0,417.0,1925.0,0.0,0.0,0.0,29.25,29.96,4.7,7.0,5.4
2013-06-09,80.0,55.0,68.0,2.0,55.0,61.0,0.0,3.0,416.0,1925.0,0.0,0.0,0.01,29.15,29.88,6.0,15.0,8.9
2013-06-10,76.0,60.0,68.0,1.0,63.0,65.0,0.0,3.0,416.0,1926.0,0.0,0.0,0.26,29.08,29.79,2.7,4.0,4.3
2013-06-11,83.0,60.0,72.0,5.0,62.0,67.0,0.0,7.0,416.0,1926.0,0.0,0.0,0.0,29.13,29.85,3.2,25.0,4.5
2013-06-12,86.0,63.0,75.0,7.0,64.0,67.0,0.0,10.0,416.0,1927.0,0.0,0.0,0.75,29.0,29.74,3.1,8.0,8.0
2013-06-13,73.0,58.0,66.0,-2.0,54.0,59.0,0.0,1.0,416.0,1927.0,0.0,0.0,0.0,29.23,29.92,11.7,3.0,12.2
2013-06-14,78.0,56.0,67.0,-1.0,51.0,57.0,0.0,2.0,416.0,1928.0,0.0,0.0,0.0,29.34,30.05,6.6,6.0,7.9
2013-06-15,80.0,58.0,69.0,1.0,62.0,65.0,0.0,4.0,416.0,1928.0,0.0,0.0,0.17,29.21,29.95,5.6,21.0,7.7
2013-06-16,86.0,69.0,78.0,9.0,62.0,67.0,0.0,13.0,416.0,1929.0,0.0,0.0,0.0,29.16,29.88,8.3,27.0,9.2
2013-06-17,88.0,59.0,74.0,5.0,55.0,63.0,0.0,9.0,416.0,1929.0,0.0,0.0,0.03,29.18,29.89,3.9,29.0,8.1
2013-06-18,71.0,56.0,64.0,-6.0,52.0,56.0,1.0,0.0,416.0,1929.0,0.0,0.0,0.0,29.31,30.01,11.4,3.0,11.6
2013-06-19,75.0,53.0,64.0,-6.0,46.0,55.0,1.0,0.0,416.0,1930.0,0.0,0.0,0.0,29.39,30.1,5.9,8.0,6.9
2013-06-20,86.0,56.0,71.0,1.0,58.0,64.0,0.0,6.0,416.0,1930.0,0.0,0.0,0.0,29.38,30.1,5.1,12.0,5.9
2013-06-21,82.0,68.0,75.0,5.0,65.0,68.0,0.0,10.0,416.0,1930.0,0.0,0.0,0.79,29.34,30.04,7.4,19.0,9.5
2013-06-22,80.0,67.0,74.0,4.0,67.0,69.0,0.0,9.0,417.0,1931.0,0.0,0.0,0.04,29.3,30.01,3.1,22.0,8.4
2013-06-23,87.0,66.0,77.0,7.0,68.0,71.0,0.0,12.0,417.0,1931.0,0.0,0.0,0.84,29.26,29.97,10.7,20.0,11.5
2013-06-24,89.0,67.0,78.0,7.0,67.0,69.0,0.0,13.0,417.0,1931.0,0.0,0.0,0.18,29.25,29.95,8.9,23.0,10.0
2013-06-25,85.0,67.0,76.0,5.0,69.0,71.0,0.0,11.0,417.0,1931.0,0.0,0.0,0.03,29.13,29.86,4.5,19.0,6.9
2013-06-26,80.0,66.0,73.0,2.0,67.0,68.0,0.0,8.0,418.0,1931.0,0.0,0.0,1.48,29.05,29.76,2.2,16.0,7.4
2013-06-27,90.0,64.0,77.0,6.0,67.0,70.0,0.0,12.0,418.0,1931.0,0.0,0.0,0.92,29.01,29.73,7.2,29.0,7.2
2013-06-28,83.0,67.0,75.0,4.0,61.0,66.0,0.0,10.0,419.0,1931.0,0.0,0.0,0.0,28.91,29.63,10.5,31.0,10.9
2013-06-29,72.0,64.0,68.0,-3.0,59.0,62.0,0.0,3.0,419.0,1931.0,0.0,0.0,0.0,28.97,29.66,12.0,2.0,12.3
2013-06-30,77.0,62.0,70.0,-2.0,52.0,59.0,0.0,5.0,419.0,1931.0,0.0,0.0,0.0,29.2,29.88,13.8,2.0,13.9
2013-07-01,75.0,59.0,67.0,-5.0,51.0,58.0,0.0,2.0,420.0,1931.0,0.0,0.0,0.0,29.31,30.03,12.6,3.0,12.3
2013-07-02,68.0,60.0,64.0,-8.0,52.0,57.0,1.0,0.0,420.0,1931.0,0.0,0.0,0.0,29.33,30.05,11.0,3.0,11.2
2013-07-03,72.0,59.0,66.0,-6.0,60.0,62.0,0.0,1.0,421.0,1931.0,0.0,0.0,0.02,29.32,30.04,2.2,2.0,5.3
2013-07-04,83.0,56.0,70.0,-2.0,61.0,64.0,0.0,5.0,422.0,1930.0,0.0,0.0,0.0,29.34,30.05,4.4,20.0,5.1
2013-07-05,86.0,60.0,73.0,1.0,61.0,66.0,0.0,8.0,422.0,1930.0,0.0,0.0,0.0,29.33,30.04,3.7,19.0,4.8
2013-07-06,83.0,65.0,74.0,2.0,65.0,68.0,0.0,9.0,423.0,1930.0,0.0,0.0,0.0,29.29,30.01,4.1,19.0,4.5
2013-07-07,88.0,70.0,79.0,7.0,67.0,71.0,0.0,14.0,423.0,1930.0,0.0,0.0,0.0,29.26,29.97,6.6,21.0,6.8
2013-07-08,86.0,70.0,78.0,5.0,71.0,74.0,0.0,13.0,424.0,1929.0,0.0,0.0,0.5,29.24,29.95,7.8,23.0,8.4
2013-07-09,85.0,73.0,79.0,6.0,74.0,75.0,0.0,14.0,425.0,1929.0,0.0,0.0,0.0,29.19,29.91,6.9,23.0,7.3
2013-07-10,85.0,66.0,76.0,3.0,65.0,70.0,0.0,11.0,425.0,1929.0,0.0,0.0,0.0,29.2,29.89,6.0,34.0,8.3
2013-07-11,81.0,64.0,73.0,0.0,54.0,62.0,0.0,8.0,426.0,1928.0,0.0,0.0,0.0,29.36,30.06,6.5,3.0,7.4
2013-07-12,83.0,58.0,71.0,-2.0,53.0,61.0,0.0,6.0,427.0,1928.0,0.0,0.0,0.0,29.38,30.1,4.0,8.0,4.8
2013-07-13,84.0,62.0,73.0,0.0,59.0,65.0,0.0,8.0,428.0,1927.0,0.0,0.0,0.0,29.41,30.12,6.8,9.0,7.5
2013-07-14,88.0,72.0,80.0,7.0,66.0,71.0,0.0,15.0,428.0,1927.0,0.0,0.0,0.0,29.47,30.17,6.7,9.0,7.6
2013-07-15,89.0,71.0,80.0,6.0,71.0,74.0,0.0,15.0,429.0,1926.0,0.0,0.0,0.09,29.52,30.23,4.3,8.0,5.1
2013-07-16,92.0,73.0,83.0,9.0,72.0,75.0,0.0,18.0,430.0,1925.0,0.0,0.0,0.0,29.54,30.25,6.4,23.0,6.8
2013-07-17,94.0,76.0,85.0,11.0,72.0,76.0,0.0,20.0,431.0,1925.0,0.0,0.0,0.0,29.51,30.23,6.7,26.0,6.9
2013-07-18,95.0,77.0,86.0,12.0,72.0,76.0,0.0,21.0,432.0,1924.0,0.0,0.0,0.0,29.31,30.05,7.2,24.0,8.1
2013-07-19,96.0,71.0,84.0,10.0,70.0,75.0,0.0,19.0,433.0,1923.0,0.0,0.0,0.58,29.1,29.83,13.3,25.0,14.0
2013-07-20,89.0,71.0,80.0,6.0,64.0,69.0,0.0,15.0,433.0,1923.0,0.0,0.0,0.06,29.17,29.86,4.8,1.0,7.5
2013-07-21,88.0,68.0,78.0,4.0,65.0,69.0,0.0,13.0,434.0,1922.0,0.0,0.0,0.01,29.18,29.89,2.8,7.0,6.7
2013-07-22,87.0,71.0,79.0,5.0,66.0,71.0,0.0,14.0,435.0,1921.0,0.0,0.0,0.0,29.07,29.78,4.9,24.0,7.4
2013-07-23,78.0,63.0,71.0,-3.0,60.0,64.0,0.0,6.0,436.0,1920.0,0.0,0.0,0.03,29.15,29.83,8.8,2.0,11.0
2013-07-24,72.0,60.0,66.0,-8.0,51.0,58.0,0.0,1.0,437.0,1919.0,0.0,0.0,0.0,29.31,30.01,7.8,5.0,8.1
2013-07-25,81.0,57.0,69.0,-5.0,54.0,61.0,0.0,4.0,438.0,1918.0,0.0,0.0,0.0,29.33,30.05,4.1,23.0,5.1
2013-07-26,70.0,62.0,66.0,-8.0,61.0,63.0,0.0,1.0,439.0,1918.0,0.0,0.0,0.39,29.21,29.94,7.6,22.0,8.5
2013-07-27,65.0,55.0,60.0,-14.0,51.0,56.0,5.0,0.0,440.0,1917.0,0.0,0.0,0.0,29.17,29.9,9.0,30.0,10.6
2013-07-28,69.0,54.0,62.0,-12.0,50.0,55.0,3.0,0.0,441.0,1916.0,0.0,0.0,0.0,29.23,29.93,8.7,28.0,9.1
2013-07-29,76.0,57.0,67.0,-7.0,55.0,59.0,0.0,2.0,442.0,1915.0,0.0,0.0,0.0,29.41,30.11,2.0,1.0,7.0
2013-07-30,74.0,57.0,66.0,-8.0,59.0,62.0,0.0,1.0,443.0,1914.0,0.0,0.0,0.04,29.39,30.12,4.2,16.0,4.7
2013-07-31,75.0,62.0,69.0,-5.0,64.0,65.0,0.0,4.0,444.0,1913.0,0.0,0.0,0.5,29.26,30.0,2.2,32.0,4.4
2013-08-01,81.0,61.0,71.0,-2.0,57.0,62.0,0.0,6.0,445.0,1911.0,0.0,0.0,0.0,29.23,29.95,7.6,30.0,7.8
2013-08-02,84.0,62.0,73.0,0.0,63.0,67.0,0.0,8.0,446.0,1910.0,0.0,0.0,0.63,29.15,29.87,4.5,29.0,8.2
2013-08-03,81.0,64.0,73.0,0.0,55.0,62.0,0.0,8.0,447.0,1909.0,0.0,0.0,0.0,29.33,30.03,5.8,2.0,6.8
2013-08-04,75.0,60.0,68.0,-5.0,56.0,61.0,0.0,3.0,448.0,1908.0,0.0,0.0,0.0,29.42,30.14,5.9,6.0,7.8
2013-08-05,75.0,58.0,67.0,-6.0,59.0,62.0,0.0,2.0,449.0,1907.0,0.0,0.0,0.07,29.23,29.98,6.8,19.0,7.6
2013-08-06,83.0,67.0,75.0,2.0,68.0,70.0,0.0,10.0,450.0,1906.0,0.0,0.0,0.04,29.13,29.86,7.2,21.0,8.0
2013-08-07,89.0,67.0,78.0,5.0,68.0,71.0,0.0,13.0,451.0,1904.0,0.0,0.0,0.0,29.14,29.83,4.0,30.0,9.9
2013-08-08,78.0,65.0,72.0,-1.0,56.0,62.0,0.0,7.0,452.0,1903.0,0.0,0.0,0.0,29.26,29.98,8.6,5.0,9.3
2013-08-09,82.0,59.0,71.0,-2.0,60.0,65.0,0.0,6.0,453.0,1902.0,0.0,0.0,0.0,29.28,29.98,4.7,27.0,5.3
